sentence,label,dataset
东西很省空间，对比而言不如以前用过的其他品牌，而且没有发票&hellip;&hellip;,0,jd
便宜没好货，买来都不能用！,0,jd
东西没到手，都五天了这么慢的速度,0,jd
"很烂的书,拼凑的很烂的书,拼凑的",0,jd
乐高 LEGO 城市系列 CITY 早教 拼插积木 玩具 5-12岁 2015NEW 卡车拖车 60081,1,jd
这次买的非常不愉快，显卡还要自己按上，关键是系统是崩溃的，开机两秒就蓝屏。客户也没联系维修,0,jd
还不错，孩子很喜欢坐。,1,jd
这个商品到手后。感觉真心不值，按键都不好。有的松。有的紧。这种户外手表一般都很贵的。功能这样多。价格便宜。必然很水。下次一定要花钱。我个值的，牌子都百度都到。太水了,0,jd
跟想象中的差距很大，很失望啊,0,jd
非常不合理的设计，可以放2把钥匙，不晓得装什么，扔了。,0,jd
俺很喜欢，佩服他们的勇气。,1,jd
不好阿红阿红啊好好爱好好爱好爱好,0,jd
电磁炉有噪音，不过挺智能的,1,jd
好好地点击败家里边界外,1,jd
挺好吃的，活动买的便宜。,1,jd
不错。反应稍微迟钝可以谅解,1,jd
骗子商家，虚假宣传不说，还敢开假发票，还一副很得意的样子，不怕死，京东居然留这样的商家，简直是养虎为患，客服的服务态度极度恶劣，爱理不理的。谁在这里买谁就等着吃亏吧。,0,jd
侧键位置和孔位置都对不上，买个中意的套怎么就那么难呢,0,jd
恒源祥 五趾袜 纯棉精梳棉彩趾五指袜 四季柔软吸汗高含棉女袜 棉袜,1,jd
太小不适用，比图片小太多,0,jd
省事，送货上门，太方便了！一样样的！,1,jd
啥情况？退货为什么不退款？太差劲了吧！,0,jd
随便买来放在车里听的，一般~~,1,jd
送货速度很快，书下角有破损,0,jd
正在看，慢慢学，希望有所收获,1,jd
两书比较厚，看的我头痛，内容相近,1,jd
老客户常用这个品牌，相信欧莱雅。,1,jd
便宜，就这样吧~~~~~~~~~~~~~~,1,jd
不是很满意，而且鞋上面哪里都是糊的胶，,0,jd
很大胶水味儿，特别是湿了的时候。这点非常不好。,0,jd
受益匪浅了，很不错很满意！书非常好，正版的，非常值，快递也给力，必须给好评，就是感觉包装有点简陋啊哈哈~~~不过书很好，看了下内容也都很不错，快递也很给力，东西很好 物流速度也很快，和照片描述的也一样，给个满分吧 下次还会来买！在商店里我们可以看看新出现的商品，不一定要买但可以了解他的用处，可以增加我们的知识广度，扩宽我们的视野，同时随着社会的发展，科技不断更新，新出现的东西越来越多，日益满足社会发展的需要，使我们的生活越来越精彩，而我们购物要根据自己的情况分析，不要买些外表华丽而无实际用处的东西，特别是我们青少年爱对新生的事物好奇，会不惜代价去买，这是我们要注意的！京东商城的东西太多了，比淘上的东西还要多，而且都是正品，我经过朋友的介绍来过一次，就再也没有去过别的购物网站了,1,jd
质量很好，包装精美。和卖家描述的一样。服务态度也很好。发货速度也很快。很满意。,1,jd
"对于除外旅游,出差 这绝对是必备的,非常好使",1,jd
套子很好，质量满意，物流很差，建议换物流,0,jd
迷你型的，?珍书?手掌大小，还行。,1,jd
挺好吃的，和朋友从成都带来的一样味道，满意,1,jd
尺码衣服穿着舒服，质量很好，老板人也不错，赞个,1,jd
差评，图片和实物不符合。。,0,jd
"收到好几天了,侄子很喜欢!太忙了没时间来评价!",1,jd
在京东上买了有40多款同价位的手机，用来做测试用，就这款最差了，系统起不来了，也没法修复系统，几位安卓大神都木办法了。已经过了7天免费退货期，啥都不说了。。。看哪个桌子不平拿来垫垫吧！,0,jd
快递不能送到指定地点，还得自己去拿,0,jd
无良商家用09款空调滤清器冒充13款,0,jd
第一次自己下单购物，不一样的体会呀，一本书，从下单到收货竟然要13天。这效率真的是杠扛的。中间竟然还建议我取消订单。唉&hellip;，这干啥，第一次是不是都是这么爽呀***,0,jd
这本书介绍的内容还可以一看,1,jd
鞋子的款式真心不错，穿着也很舒服，是正品真皮，赞啊,1,jd
这是送干儿子的生日礼物，小朋友很喜欢。。。,1,jd
太不熟悉了....没一首乐曲是熟悉滴，所以无法产生共鸣...,0,jd
太阳能挂车上很方便 不错 支持贵店 ,1,jd
和想像中有点不一样,0,jd
很垃圾，根本不是羽绒服，颜色也不正，京东也这么多假货了，真伤心。,0,jd
质量不错，衣服很衬皮肤,1,jd
包装很好，物流很快，衣服不错，穿上很舒服，大小合适，面料不错，颜色漂亮，质量不错,1,jd
质量好 速度快 价格合适 体验很好,0,jd
还可以就是没有给螺丝怎么装啊\n店家不细心的啊！！！！,0,jd
主要听歌的时候出现卡。宝贝拿到手里两天了。,0,jd
显示器很大 色彩很好 4k屏显示效果确实很好 暂时没发现有什么问题 等用一段时间测试下屏幕 在来追评！,1,jd
鞋子款式还是不错的，鞋底及鞋后跟有点硬，跟图片上有点色差，鞋尖上图片上看着有点黑，实物上没有看起来有点黑，超级返购买的，实惠，好评吧，不是超级返的话个人觉得不值279元,1,jd
有一种强烈的薄荷味儿。,1,jd
收到了，试了下，很漂亮，做工精致，价格实惠，满意！~\n,1,jd
不错啦，慢慢练吧。,1,jd
弹簧头缠绕太密，不利拐弯，我试了一次，应在弯位处停住了，通不过。,0,jd
衣服颜色不对，太皱了，太薄，差评,0,jd
在这个神奇的国度里看看他怎么掰扯公民,1,jd
质量很好，与卖家描述的完全一致，很贴合，非常满意，真的很喜欢，发货速度非常快，包装非常仔细，很满意的一次购！拿到了就把安装起非常喜欢，呵呵车子看上去又上升了一个档次。,1,jd
两条不同款，有一条真不怎样，另一条就好点！分钱分货吧！,1,jd
与图片描述一致，质量很好！做工精细，好打理，包装结实，耐用！超喜欢，值得推荐！好评！,1,jd
包不错，没有异味，性价比高,1,jd
物流太慢了 我家热水器坏了我才买的 等我家热水器修好了 都还没有寄过来  不像京东的物流速度,0,jd
没有我想像中的书好，感觉不是正版的，,1,jd
还不错，但外观精度比不上预期。,1,jd
21寸那支雨刮有一头的塑料件松动，使用中会脱落只是时间问题，虽说东西不算贵，但是京东发货的时候不检查商品，存在质量问题照样发货？本来很想申请换货，因为急着用就没换，但是心里很不舒服，京东的东西比其它的电商贵，现在连质量都得不到保证了，以后要少在京东买东西了，越来越差。,0,jd
挺好的，毕竟便宜，方便，省的去超市,1,jd
一边已没声音了&hellip;&hellip;&hellip;,0,jd
洗衣机真的蛮好的，这个价格你还需要多好的。,1,jd
感觉有一定起球，这么贵的为何会起球,0,jd
邱妙津是个才女。写的东西很好。然后京东上书还算便宜。,1,jd
很好用的，送给老公的，质量也很不错，外观也很漂亮，卖家服务态度也很好，真心得不错，很有档次！！！,1,jd
呵呵时好时坏哈哈哈哈哈哈,1,jd
快递太慢了，像蜗牛一样，说是内有增高，一点都没有，太失望了,0,jd
做工太差了 非常非常差  快递速度非常非常非常快 4天就到了  我家住月球的,0,jd
鞋子很好，客服服务也很好！,1,jd
漂亮，大气，个人很喜欢111111111111111,1,jd
腋下脱毛效果还是可以的，脱的挺干净的，脱完之后腋下的皮肤摸上去很舒服,1,jd
很好的购物体验啊,1,jd
质量很差，和mp3一样，是免费赠送的，听听吧！,0,jd
一般般，面料不是很好，和图片有差距,1,jd
我的怎么不能侧背，都没有背带更没有挂侧带的地方！,0,jd
渣渣，又贵质量一般，快递慢出翔，一天买的东西，京东第二天就来了，这个等了四五天。给跪了,1,jd
"标题写着PPSU，商品说明也是PPSU,我还问了客服，确认是PPSU，结果收到的货物是PP的",0,jd
"这款内增高休闲鞋很好,穿上很舒服也很好看,本人非常喜欢,值得购买,喜欢的亲们赶快下手了,多谢店家送的礼物,谢谢!祝店家生意兴隆!",1,jd
在网上选了好久，才选中你家的窗帘。窗帘收到了并且挂上了。质量出乎意料的好，跟想象的一样，颜色和花色都很雅致，配我家的红木家具很舒服，朋友们来了都被你家的窗帘所吸引，我真的很满意。,1,jd
比较实用的小册子\n又到了每月第三个星期二的上午9:00，这是Steering Committee召开月度例会的时间。为了让当天日程能够顺利进行，委员会主席让一个机灵的、提拔很快的经理&mdash;&mdash;姑且叫他弗兰克吧&mdash;&mdash;就行业状况和企业自身的表现准备一个简短报告，为公司的新投资方向做好铺垫。\n　　弗兰克想露一手，于是做了许多调查，设计了叙述主线，还准备了一些图做视觉辅助手段。弗兰克也知道，图是一种重要的交流工具，精心设计的图要比数据表格更容易理解和沟通。\n　　如果图设计得不好，稍后弗兰克给我们看的这些图都是这样，那它的作用就不是澄清而是混淆。我们坐到听众席去，安静地欣赏弗兰克带来的演讲，再评论他那些视觉工具的效率。\n　　弗兰克：女士们、先生们，早晨好。我今天会把当前的行业状况以及我们公司的表现为各位做一个简短的汇报。通过这次报告，我们希望得到各位的支持，支持我们把业务扩展到发展中国家去。我想用一些图说明我们的想法。\n　　首先，我要强调我们所在的是一个良性竞争的行业。看这个图，上面是11 项表现评价指标，侧面列着业内的三类公司，大家能清楚地看到，业绩是相当出色的。\n　　我们坐在听众席中，努力地盯着这些数字，严重怀疑自己已经老眼昏花。\n　　弗兰克：我们的业绩在业内是领先的。比如，我们的销量从1996 年以来有很大成长，虽然在1998 年因为罢工的缘故有所下降。\n　　&ldquo;哎呀&rdquo;你开始低语，&ldquo;我没有听清楚，我明明听到他说销量大幅增长，怎么是这么一堆饼图呢，这好像是说市场份额持续增长吗。哦，等等，我明白了，他说的是每个饼图下面的那个数字&hellip;&hellip;&rdquo;\n　　弗兰克：和其他四个主要对手比起来，我们14%的投资回报率名列榜首&hellip;&hellip;,1,jd
很喜欢:.360.?&amp;amp;刘培义，罗德宇，熊伟刘培义，罗德宇，熊伟，他的每一本书几本上都有，这本家具制造工艺很不错，家具制造工艺是温州职业技术学院家具设计与制造专业国家示范专业建设的系列教材成果之一。家具制造工艺是结合当前家具生产企业的最新工艺技术及对家具制造人才的能力需求，针对家具专业高级技术人才培养而编写的一门特色教材。本教材知识覆盖面广、工艺技术先进、内容编排合理、重点突出，方便教学组织与阅读理解。具体内容安排上，以木质家具制造工艺为主体，兼顾软体家具的制造技术，以适应现代大部分综合类木家具制造企业的需要。全书共分十章，包括家具制造工艺基础、薄木备料技术、板式零部件备料技术、板式零部件边部处理、板式零部件净料加工技术、实木零部件备料技术、实木零部件净料加工技术、家具装配技术、家具涂装技术、软体家具制作技术，涵盖现代家具生产企业的大部分产品类型和典型工艺。本教材强调理论联系实际，在总结国内外成熟的生产技术、科研成果及专业教材的基础上，对家具制造工艺的相关内容进行重新整理，补充了其他教材中所缺的部分前沿技术，如薄木拼花技术、雕刻技术、铸模成型技术以及涂装中的和混气喷涂技术等。家具制造工艺可供大中专院校木材科学与技术、家具设计与制造以及室内设计等相关专业的教学使用，也可作为家具企业和设计公司专业技术人员的学习参考资料或家具企业的培训教材。家具是指供人类维持正常生活、从事生产实践和开展社会活动必不可少的一类器具。随着现代科学技术的突飞猛进、世界性木材供应日趋紧张，加之家具标准化的普遍实施，世界家具向高技术型方向发展已成为现实。中国的家具工业经过近30年来的发展，已从传统的手工业发展成为具备相当规模的现代工业化产业，家具的产量和经济效益都有明显的提高，家具市场呈日益扩大之势，中国的家具工业在国际家具生产、技术和贸易中已占有一定地位。随着我国家具行业的快速发展和家具专业教育的日渐成熟，越来越多的企业需要高等院校培养具有一定家具专业理论知识和实际操作技能的应用型人才，其中，家具制造工艺技术和生产管理方面的专业人才尤为急需。为此，目前我国许多具有家具专业或专业方向的本科院校、高职院校，除了对学生进行家具设计理论教学与实务训练之外，都十分注重加强学生在家具制造工艺、生产管理等方面的学习与实训。该书正是适合于高职院校家具专业学生学习和参考的一本专业教材。本书内容包括家具制造工艺理论基础、木质家具制造工艺及软体家具制造工艺。它从家具制造工艺技术体系出发，在结合现代家具企业生产实际的基础上，广泛吸收了国内外最新的家具制造技术成果和专业资料，科学系统地阐述了家具生产工艺过程的基本原理、,1,jd
